"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0M660","2020-02-22 04:00:00","40.000","24.000","3.100","15.000","0.960","1020.800","","0.000","-99.000","-99.000","-99.000","16.000","","15.000",""
"C0D580","2020-02-22 04:00:00","120.000","0.000","0.000","15.100","0.960","1012.500","","0.000","-99.000","-99.000","-99.000","15.400","","15.100",""
"C0R640","2020-02-22 04:00:00","21.000","46.000","2.200","18.600","0.940","1022.600","","0.000","-99.000","-99.000","-99.000","19.700","","18.400",""
"C0E810","2020-02-22 04:00:00","53.000","47.000","1.100","15.800","0.970","1020.400","","0.000","-99.000","-99.000","-99.000","15.800","","15.500",""
"C0G830","2020-02-22 04:00:00","27.000","16.000","2.200","15.300","1.000","1020.300","","0.000","-99.000","-99.000","-99.000","15.900","","15.300",""
"C0A550","2020-02-22 04:00:00","422.000","0.000","0.000","12.700","1.000","977.800","","0.000","-99.000","-99.000","-99.000","12.900","","12.000",""
"C0G750","2020-02-22 04:00:00","31.000","354.000","2.500","15.400","0.940","1022.500","","0.000","-99.000","-99.000","-99.000","15.600","","15.100",""
"C0Z270","2020-02-22 04:00:00","343.000","225.000","2.400","16.600","0.760","986.400","","0.000","-99.000","-99.000","-99.000","16.900","","15.900",""
"C0UA30","2020-02-22 04:00:00","1397.000","159.000","0.400","11.600","0.900","870.500","","0.000","-99.000","-99.000","-99.000","12.600","","10.600",""
"C0I080","2020-02-22 04:00:00","536.000","0.000","0.200","13.100","0.780","966.000","","0.000","-99.000","-99.000","-99.000","13.600","","12.900",""
"C0UA00","2020-02-22 04:00:00","392.000","177.000","0.600","12.500","0.960","982.000","","0.000","-99.000","-99.000","-99.000","14.900","","12.500",""
"C0AD40","2020-02-22 04:00:00","32.000","0.000","0.100","16.900","0.890","1022.900","","0.000","-99.000","-99.000","-99.000","16.900","","15.700",""
"C0G900","2020-02-22 04:00:00","20.000","29.000","3.300","16.900","0.950","1021.800","","0.000","-99.000","-99.000","-99.000","17.800","","16.400",""
"C0S660","2020-02-22 04:00:00","794.000","246.000","0.600","12.300","0.910","937.600","","0.000","-99.000","-99.000","-99.000","12.500","","11.500",""
"C0M640","2020-02-22 04:00:00","155.000","127.000","0.300","14.100","0.990","1006.500","","0.000","-99.000","-99.000","-99.000","16.000","","13.800",""
"C0R660","2020-02-22 04:00:00","20.000","110.000","1.100","17.000","0.850","1022.700","","0.000","-99.000","-99.000","-99.000","18.900","","17.000",""
"C0UA10","2020-02-22 04:00:00","1711.000","310.000","1.200","6.100","1.000","841.200","","0.000","-99.000","-99.000","-99.000","6.700","","6.000",""
"C0V770","2020-02-22 04:00:00","26.000","331.000","0.300","16.500","0.910","1021.400","","0.000","-99.000","-99.000","-99.000","17.300","","16.300",""
"C0E730","2020-02-22 04:00:00","26.000","65.000","0.300","16.200","0.900","1022.000","","0.000","-99.000","-99.000","-99.000","16.800","","16.200",""
"C0V810","2020-02-22 04:00:00","32.000","0.000","0.000","17.200","0.990","1019.700","","0.000","-99.000","-99.000","-99.000","18.200","","17.000",""
"C0A9C0","2020-02-22 04:00:00","35.000","0.000","0.100","17.100","0.910","1023.100","","0.000","-99.000","-99.000","-99.000","17.100","","16.100",""
"C0X310","2020-02-22 04:00:00","9.000","29.000","3.700","16.000","0.910","1024.600","","0.000","-99.000","-99.000","-99.000","17.000","","15.800",""
"C0K280","2020-02-22 04:00:00","23.000","17.000","2.100","15.300","0.990","1024.700","","0.000","-99.000","-99.000","-99.000","16.000","","14.400",""
"C0M650","2020-02-22 04:00:00","20.000","22.000","1.700","15.100","0.950","1023.000","","0.000","-99.000","-99.000","-99.000","16.000","","15.000",""
"C0S910","2020-02-22 04:00:00","212.000","98.000","1.000","20.900","0.990","1001.200","","0.000","-99.000","-99.000","-99.000","20.900","","20.600",""
"C0D570","2020-02-22 04:00:00","15.000","0.000","0.000","15.900","1.000","1025.000","","0.000","-99.000","-99.000","-99.000","15.900","","14.700",""
"C0M710","2020-02-22 04:00:00","15.000","47.000","1.300","15.600","0.940","1023.400","","0.000","-99.000","-99.000","-99.000","16.200","","15.600",""
"C0V490","2020-02-22 04:00:00","20.000","352.000","1.900","18.000","0.990","1022.300","","0.000","-99.000","-99.000","-99.000","19.000","","18.000",""
"C0E870","2020-02-22 04:00:00","34.000","59.000","0.600","16.000","0.990","1024.200","","0.000","-99.000","-99.000","-99.000","16.200","","16.000",""
"C0M800","2020-02-22 04:00:00","440.000","0.000","0.000","13.400","0.840","974.300","","0.000","-99.000","-99.000","-99.000","15.800","","13.400",""
"C0A570","2020-02-22 04:00:00","360.000","80.000","1.000","12.600","0.990","985.400","","0.000","-99.000","-99.000","-99.000","13.400","","12.400",""
"C0S790","2020-02-22 04:00:00","236.000","335.000","1.000","17.600","0.780","999.500","","0.000","-99.000","-99.000","-99.000","17.900","","17.300",""
"C0D590","2020-02-22 04:00:00","143.000","0.000","0.000","15.400","0.970","1010.900","","0.000","-99.000","-99.000","-99.000","15.400","","14.500",""
"C0U990","2020-02-22 04:00:00","31.000","241.000","0.400","16.200","0.900","1023.300","","0.000","-99.000","-99.000","-99.000","17.600","","16.200",""
"C0M700","2020-02-22 04:00:00","150.000","88.000","0.800","12.700","0.990","1007.900","","0.000","-99.000","-99.000","-99.000","14.400","","12.300",""
"C0A970","2020-02-22 04:00:00","96.000","308.000","4.200","17.100","0.990","1015.500","","0.000","-99.000","-99.000","-99.000","18.100","","16.100",""
"CM0110","2020-02-22 04:00:00","7.000","50.000","2.900","16.500","0.840","1024.900","","-99.000","-99.000","-99.000","-99.000","16.500","","16.100",""
"C0S940","2020-02-22 04:00:00","150.000","353.000","0.700","19.800","0.760","1007.700","","0.000","-99.000","-99.000","-99.000","20.100","","19.600",""
"C0X250","2020-02-22 04:00:00","33.000","36.000","2.400","15.600","0.970","1021.000","","0.000","-99.000","-99.000","-99.000","16.500","","15.600",""
"C0K520","2020-02-22 04:00:00","10.000","29.000","2.400","15.300","0.960","1023.000","","0.000","-99.000","-99.000","-99.000","16.100","","15.300",""
"C0Z200","2020-02-22 04:00:00","153.000","0.000","0.100","14.800","0.990","1009.000","","0.000","-99.000","-99.000","-99.000","15.600","","14.800",""
"C0V740","2020-02-22 04:00:00","60.000","333.000","1.500","16.000","0.980","1018.600","","0.000","-99.000","-99.000","-99.000","17.400","","16.000",""
"C0V790","2020-02-22 04:00:00","410.000","43.000","2.500","16.400","0.660","976.200","","0.000","-99.000","-99.000","-99.000","16.700","","16.000",""
"C0G860","2020-02-22 04:00:00","45.000","99.000","0.400","15.500","1.000","1018.700","","0.000","-99.000","-99.000","-99.000","16.400","","15.200",""
"C0F0A0","2020-02-22 04:00:00","3587.000","230.000","2.600","3.500","0.170","667.800","","0.000","-99.000","-99.000","-99.000","6.000","","0.200",""
"C0C630","2020-02-22 04:00:00","209.000","0.000","0.000","15.700","0.910","1002.200","","0.000","-99.000","-99.000","-99.000","15.900","","15.400",""
"C0D550","2020-02-22 04:00:00","1956.000","0.000","0.000","7.200","0.660","818.900","","0.000","-99.000","-99.000","-99.000","9.100","","7.200",""
"C0T9E0","2020-02-22 04:00:00","415.000","0.000","0.000","15.300","0.820","978.900","","0.000","-99.000","-99.000","-99.000","15.600","","14.500",""
"C0U960","2020-02-22 04:00:00","1885.000","2.000","2.200","2.400","1.000","822.900","","0.000","-99.000","-99.000","-99.000","4.700","","2.100",""
"C0AI30","2020-02-22 04:00:00","26.000","316.000","0.700","17.800","0.930","1024.500","","0.000","-99.000","-99.000","-99.000","18.300","","17.300",""
"C0R240","2020-02-22 04:00:00","87.000","74.000","0.600","14.700","0.960","1013.400","","0.000","-99.000","-99.000","-99.000","17.400","","14.600",""
"C0AD30","2020-02-22 04:00:00","20.000","0.000","0.100","17.700","0.850","1022.200","","0.000","-99.000","-99.000","-99.000","18.000","","17.100",""
"C0D430","2020-02-22 04:00:00","87.000","0.000","0.000","15.100","0.960","1015.200","","0.000","-99.000","-99.000","-99.000","16.000","","15.100",""
"C0X210","2020-02-22 04:00:00","38.000","76.000","1.800","14.300","1.000","1018.700","","0.000","-99.000","-99.000","-99.000","16.400","","14.300",""
"C0R680","2020-02-22 04:00:00","13.000","42.000","2.400","20.300","0.900","1023.800","","1.000","-99.000","-99.000","-99.000","22.000","","20.300",""
"C0AH10","2020-02-22 04:00:00","30.000","230.000","1.000","18.100","1.000","1022.700","","0.000","-99.000","-99.000","-99.000","18.500","","17.600",""
"C0E880","2020-02-22 04:00:00","507.000","72.000","3.100","14.200","0.990","966.500","","0.000","-99.000","-99.000","-99.000","15.600","","13.200",""
"C0O960","2020-02-22 04:00:00","112.000","353.000","1.200","15.100","0.960","1011.500","","0.000","-99.000","-99.000","-99.000","16.500","","15.100",""
